timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2018-04-30 15:12:44+00:00,Windows 7 (6.1.7601; x86; SP1; S),138650,AR,181.21.145.64,Vengo de Galicia,Ricky Hombre Libre,La Estrategia de la Tortuga,spotify:track:13XhHYkJE7VBVkFmk00fab,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.31,cancion
2018-04-30 15:14:13+00:00,Windows 7 (6.1.7601; x86; SP1; S),88660,AR,181.21.145.64,La Magia,Ricky Hombre Libre,La Estrategia de la Tortuga,spotify:track:41aS49Sp3KLvMKXsVGSb0a,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.48,cancion
2018-04-30 15:15:11+00:00,Windows 7 (6.1.7601; x86; SP1; S),57110,AR,181.21.145.64,Bajé de la Montaña,Ricky Hombre Libre,Bajé de la Montaña,spotify:track:581hiOk5PFUCphDYcC0lWM,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.95,cancion
2018-04-30 15:16:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),49160,AR,181.21.145.64,Presente,Ricky Hombre Libre,Presente,spotify:track:4TFu9F6KMIOaijqSf4LLMj,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.82,cancion
2018-04-30 15:17:37+00:00,Windows 7 (6.1.7601; x86; SP1; S),97440,AR,181.21.145.64,Jack Desparramaflow,Ricky Hombre Libre,La Estrategia de la Tortuga,spotify:track:1DhhDHr9fci2pGIeNcBYF2,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.62,cancion
2018-04-30 15:20:12+00:00,Windows 7 (6.1.7601; x86; SP1; S),154020,AR,181.21.145.64,Easy,Luisaker,Easy,spotify:track:4uenWVEGaut8MKIRCcnND0,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.57,cancion
2018-04-30 15:22:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),157200,AR,181.21.145.64,No sé cómo decirte,Día Sexto,"Recopilación, Vol. II",spotify:track:5Tu1wEzlhQEJ1LZBtm2lud,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.62,cancion
2018-04-30 15:23:13+00:00,Windows 7 (6.1.7601; x86; SP1; S),21610,AR,181.21.145.64,De La Risa,Malandro,De La Risa,spotify:track:1SPSXWwYXyktV3iDVsDKXl,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.36,cancion
2018-04-30 15:24:03+00:00,Windows 7 (6.1.7601; x86; SP1; S),49440,AR,181.21.145.64,Qiqito Trampa,Malandro,Qiqito Trampa,spotify:track:61lfArgNnSSeIDMcucUd7i,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.82,cancion
2018-04-30 15:24:44+00:00,Windows 7 (6.1.7601; x86; SP1; S),40930,AR,181.21.145.64,En Un Fla,Malandro,Malajunta Malandro Singles,spotify:track:00C7DLCdhOlxqXeH499xyy,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.68,cancion
2018-04-30 15:26:12+00:00,Windows 7 (6.1.7601; x86; SP1; S),85550,AR,181.21.145.64,Sin Chamu Ni Autotune,Malandro,Sin Chamu Ni Autotune,spotify:track:5nRk5cZTraDyO2L6wL1xy3,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.43,cancion
2018-04-30 15:28:16+00:00,Windows 7 (6.1.7601; x86; SP1; S),122770,AR,181.21.145.64,Re Jurada,Malandro,El Amor No Muere Y Vos Te Queres Morir!,spotify:track:04m1Hz5742bHZajOHvJcg8,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.05,cancion
2018-04-30 15:31:15+00:00,Windows 7 (6.1.7601; x86; SP1; S),180000,AR,181.21.145.64,Cicatrices,Natos y Waor,Cicatrices,spotify:track:19OsDvOm2hw28Bqg7wo4Ox,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,3.0,cancion
2018-04-30 15:34:40+00:00,Windows 7 (6.1.7601; x86; SP1; S),184450,AR,181.21.145.64,Piratas,Natos y Waor,Cicatrices,spotify:track:3qip0w84KOrKFeXV8THbSi,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,3.07,cancion
2018-04-30 15:35:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),19040,AR,181.21.145.64,Generación perdida,Natos y Waor,Cicatrices,spotify:track:4yGusLC2fJbi1N3hcJNbAP,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.32,cancion
2018-04-30 15:36:15+00:00,Windows 7 (6.1.7601; x86; SP1; S),75330,AR,181.21.145.64,Caminaré,Natos y Waor,Cicatrices,spotify:track:5YMmIyk8nvikXY78b1qEgL,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.26,cancion
2018-04-30 15:38:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),146739,AR,181.21.145.64,#RapSinCorte XXXIV,Foyone,#RapSinCorte XXXIV,spotify:track:1KQ7Evvuyhh7R7OJptOPHg,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.45,cancion
2018-04-30 15:41:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),141210,AR,181.21.145.64,Ciudad del vicio - Remix,Foyone,Rico sin denuncia,spotify:track:3QQUdZe3EdX9MtDFGHp12R,,,,trackdone,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,2.35,cancion
2018-04-30 15:42:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),72179,AR,181.21.145.64,Guerrero psicodélico,Foyone,Rico sin denuncia,spotify:track:6PRcXav4Z3VNOahZikFYp0,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.2,cancion
2018-04-30 15:44:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),104672,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,1.74,cancion
2018-04-30 15:44:03+00:00,Windows 7 (6.1.7601; x86; SP1; S),0,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.0,cancion
2018-04-30 15:49:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),344102,AR,181.21.145.64,Bad Karma,Axel Thesleff,Bad Karma,spotify:track:5ZVujHtwnsqFJvLnqRSdch,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,5.74,cancion
2018-04-30 15:53:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),248895,AR,181.21.145.64,Dunya,Axel Thesleff,Two Worlds,spotify:track:0EAPR9IXTwWN6fQf5EE5O5,,,,trackdone,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,4.15,cancion
2018-04-30 15:56:11+00:00,Windows 7 (6.1.7601; x86; SP1; S),39049,AR,181.21.145.64,Bad Karma (Radio Edit),Axel Thesleff,Bad Karma (Radio Edit),spotify:track:7jzqNM05a0watKpcN0kqyk,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,0.65,cancion
2018-04-30 15:59:57+00:00,Windows 7 (6.1.7601; x86; SP1; S),226986,AR,181.21.145.64,Ready or Not,Fugees,The Score,spotify:track:4LOoPg7TavHtNmCTOfd9XQ,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,15,Monday,3.78,cancion
2018-04-30 16:04:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),260066,AR,181.21.145.64,Fu-Gee-La,Fugees,The Score,spotify:track:3C09tEhYKCysPOVqmJxOTN,,,,trackdone,trackdone,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,4.33,cancion
2018-04-30 16:08:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),273093,AR,181.21.145.64,"No Woman, No Cry",Fugees,The Score,spotify:track:4lq1vH5qGriNFf74osamRc,,,,trackdone,trackdone,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,4.55,cancion
2018-04-30 16:10:35+00:00,Windows 7 (6.1.7601; x86; SP1; S),102183,AR,181.21.145.64,Zealots,Fugees,The Score,spotify:track:4u0P5tP0MbRey5xVHWzce4,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,1.7,cancion
2018-04-30 16:14:46+00:00,Windows 7 (6.1.7601; x86; SP1; S),251573,AR,181.21.145.64,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),spotify:track:3Ti0GdlrotgwsAVBBugv0I,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,4.19,cancion
2018-04-30 16:15:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),10140,AR,181.21.145.64,Electric Relaxation,A Tribe Called Quest,The Anthology,spotify:track:0eEXcw3JLVXcRxYrVYMy68,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,0.17,cancion
2018-04-30 16:19:40+00:00,Windows 7 (6.1.7601; x86; SP1; S),261266,AR,181.21.145.64,Rebirth Of Slick (Cool Like Dat),Digable Planets,Reachin' (A New Refutation Of Time And Space),spotify:track:26q6YTrXt9l8qshIveiTX9,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,4.35,cancion
2018-04-30 16:23:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),208453,AR,181.21.145.64,Where I'm From,Digable Planets,Reachin' (A New Refutation Of Time And Space),spotify:track:1962ZwEY7WNQLcmYFn3eR9,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,3.47,cancion
2018-04-30 16:23:53+00:00,Windows 7 (6.1.7601; x86; SP1; S),42700,AR,181.21.145.64,For Corners,Digable Planets,Blowout Comb,spotify:track:191nAEklSx8GCafB7WcVPI,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,0.71,cancion
2018-04-30 16:26:46+00:00,Windows 7 (6.1.7601; x86; SP1; S),172060,AR,181.21.145.64,Ballade Auf Den Tod,Ellende,Todbringer,spotify:track:6IxPhy8aOFmABuTQDmNXuh,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,2.87,cancion
2018-04-30 16:30:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),193910,AR,181.21.145.64,Cae la noche,Hard GZ,Cae la noche,spotify:track:0RLHFUteMnNtYLhTRPFHyY,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,16,Monday,3.23,cancion
2018-04-30 20:08:52+00:00,Windows 7 (6.1.7601; x86; SP1; S),60710,AR,181.21.145.64,"Birra, Humo y Reflexiones",Hard GZ,"Kaos Nómada, Vol. 1",spotify:track:0JHiifhdC68H4TuGYw6MgV,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,1.01,cancion
2018-04-30 20:10:20+00:00,Windows 7 (6.1.7601; x86; SP1; S),87500,AR,181.21.145.64,Cae la noche,Hard GZ,Cae la noche,spotify:track:0RLHFUteMnNtYLhTRPFHyY,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,1.46,cancion
2018-04-30 20:12:44+00:00,Windows 7 (6.1.7601; x86; SP1; S),144759,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,2.41,cancion
2018-04-30 20:15:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),114260,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,1.9,cancion
2018-04-30 20:19:05+00:00,Windows 7 (6.1.7601; x86; SP1; S),243750,AR,181.21.145.64,Filosofia Callejera,Victor Rutty,Filosofia Callejera,spotify:track:6lcOuZkqHbY1kVJpy3fFta,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,4.06,cancion
2018-04-30 20:22:17+00:00,Windows 7 (6.1.7601; x86; SP1; S),191790,AR,181.21.145.64,La Vida Se Gasta,Victor Rutty,Gatos Negros,spotify:track:5W01V6dq4bS9Jdkn4BEflY,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,3.2,cancion
2018-04-30 20:26:26+00:00,Windows 7 (6.1.7601; x86; SP1; S),250250,AR,181.21.145.64,Filosofia Callejera,Victor Rutty,Filosofia Callejera,spotify:track:6lcOuZkqHbY1kVJpy3fFta,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,4.17,cancion
2018-04-30 20:26:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),20730,AR,181.21.145.64,Bien Lo Sabe Dios,Victor Rutty,Bien Lo Sabe Dios,spotify:track:3YPYXjVLU6p6L7slza4Ubl,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,0.35,cancion
2018-04-30 20:36:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),600851,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,10.01,cancion
2018-04-30 20:37:49+00:00,Windows 7 (6.1.7601; x86; SP1; S),12110,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,0.2,cancion
2018-04-30 20:44:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),398614,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,6.64,cancion
2018-04-30 20:58:46+00:00,Windows 7 (6.1.7601; x86; SP1; S),42635,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,20,Monday,0.71,cancion
2018-04-30 21:00:30+00:00,Windows 7 (6.1.7601; x86; SP1; S),104672,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.74,cancion
2018-04-30 21:00:35+00:00,Windows 7 (6.1.7601; x86; SP1; S),3477,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,0.06,cancion
2018-04-30 21:01:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),65870,AR,181.21.145.64,Wake Up,Beelze,Wake Up,spotify:track:4SDGuHXwnjsPp29sBoq2Zz,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.1,cancion
2018-04-30 21:03:40+00:00,Windows 7 (6.1.7601; x86; SP1; S),118129,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.97,cancion
2018-04-30 21:04:01+00:00,Windows 7 (6.1.7601; x86; SP1; S),20610,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,0.34,cancion
2018-04-30 21:05:38+00:00,Windows 7 (6.1.7601; x86; SP1; S),95550,AR,181.21.145.64,Amorfoda (Remix),Bizarrap,Amorfoda (Remix),spotify:track:19jZk7rkXZaNVJPdsBR3Yo,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.59,cancion
2018-04-30 21:09:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),230517,AR,181.21.145.64,Buho - Bizarrap Remix,Bizarrap,Buho,spotify:track:0JK0qhRrsnKm9FWWzYavAs,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,3.84,cancion
2018-04-30 21:11:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),114310,AR,181.21.145.64,21334 - Bizarrap Remix,Bizarrap,21334,spotify:track:1f9TMCa3wBuMCbl7SrQGmr,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.91,cancion
2018-04-30 21:13:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),100780,AR,181.21.145.64,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,Nena Maldicion (feat. Lenny Tavarez),spotify:track:3TnhQSRwT3AVMdXw5JPq0x,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.68,cancion
2018-04-30 21:15:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),143550,AR,181.21.145.64,La Vida Se Gasta,Victor Rutty,Gatos Negros,spotify:track:5W01V6dq4bS9Jdkn4BEflY,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,2.39,cancion
2018-04-30 21:19:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),250250,AR,181.21.145.64,Filosofia Callejera,Victor Rutty,Filosofia Callejera,spotify:track:6lcOuZkqHbY1kVJpy3fFta,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,4.17,cancion
2018-04-30 21:23:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),180000,AR,181.21.145.64,Soñar Despierto (Remix),Victor Rutty,Orígenes Mixtape,spotify:track:1mGeoF5R6hla9HvIuQjsjA,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,3.0,cancion
2018-04-30 21:24:03+00:00,Windows 7 (6.1.7601; x86; SP1; S),61070,AR,181.21.145.64,Generación perdida,Natos y Waor,Cicatrices,spotify:track:4yGusLC2fJbi1N3hcJNbAP,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.02,cancion
2018-04-30 21:24:45+00:00,Windows 7 (6.1.7601; x86; SP1; S),41640,AR,181.21.145.64,Freedom,Ricky Hombre Libre,Freedom,spotify:track:35bVer2kaCXtiZxiBPTCCD,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,0.69,cancion
2018-04-30 21:27:08+00:00,Windows 7 (6.1.7601; x86; SP1; S),142450,AR,181.21.145.64,Vengo de Galicia,Ricky Hombre Libre,La Estrategia de la Tortuga,spotify:track:13XhHYkJE7VBVkFmk00fab,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,2.37,cancion
2018-04-30 21:28:11+00:00,Windows 7 (6.1.7601; x86; SP1; S),61780,AR,181.21.145.64,Psicosis,Ricky Hombre Libre,Psicosis,spotify:track:3RvGnDHHGYSE44vLHUMXIj,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,21,Monday,1.03,cancion
2018-04-30 23:02:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),506959,AR,181.21.145.64,La Magia,Ricky Hombre Libre,La Estrategia de la Tortuga,spotify:track:41aS49Sp3KLvMKXsVGSb0a,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,8.45,cancion
2018-04-30 23:05:40+00:00,Windows 7 (6.1.7601; x86; SP1; S),193787,AR,181.21.145.64,Bajé de la Montaña,Ricky Hombre Libre,Bajé de la Montaña,spotify:track:581hiOk5PFUCphDYcC0lWM,,,,appload,trackdone,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,3.23,cancion
2018-04-30 23:07:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),132312,AR,181.21.145.64,Presente,Ricky Hombre Libre,Presente,spotify:track:4TFu9F6KMIOaijqSf4LLMj,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,2.21,cancion
2018-04-30 23:09:09+00:00,Windows 7 (6.1.7601; x86; SP1; S),73900,AR,181.21.145.64,Experimento,Hard GZ,"Kaos Nómada, Vol. 1",spotify:track:10TnzKgmPqNtEZgUHoD3Ia,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,1.23,cancion
2018-04-30 23:14:05+00:00,Windows 7 (6.1.7601; x86; SP1; S),296906,AR,181.21.145.64,Only God Can Judge Me,2Pac,All Eyez On Me,spotify:track:13XHuE00ElL5thSxkaEXxK,,,,clickrow,trackdone,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,4.95,cancion
2018-04-30 23:19:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),312626,AR,181.21.145.64,Hit 'Em Up - Single Version,2Pac,2Pac Greatest Hits,spotify:track:4ENy0Hz7IsSf8lDz3to3FH,,,,trackdone,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,5.21,cancion
2018-04-30 23:19:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),3820,AR,181.21.145.64,Ghetto Gospel,2Pac,Loyal To The Game,spotify:track:2MQ51y5NhCyva4SgWmK2Me,,,,appload,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,0.06,cancion
2018-04-30 23:23:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),248110,AR,181.21.145.64,Filosofia Callejera,Victor Rutty,Filosofia Callejera,spotify:track:6lcOuZkqHbY1kVJpy3fFta,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,4.14,cancion
2018-04-30 23:58:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),82950,AR,181.21.145.64,La Vida Se Gasta,Victor Rutty,Gatos Negros,spotify:track:5W01V6dq4bS9Jdkn4BEflY,,,,clickrow,endplay,False,False,False,,False,2018-04-30,2018,4,30,23,Monday,1.38,cancion
2018-05-01 00:00:49+00:00,Windows 7 (6.1.7601; x86; SP1; S),167329,AR,181.21.145.64,El Flaco,Victor Rutty,El Flaco,spotify:track:4YLEPrP15210foQYYoGVCg,,,,clickrow,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,2.79,cancion
2018-05-01 00:03:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),181556,AR,181.21.145.64,Pleamar,Victor Rutty,Pleamar,spotify:track:4yUipidZyaoZTlZEycgolN,,,,trackdone,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,3.03,cancion
2018-05-01 00:07:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),196250,AR,181.21.145.64,Vazilabamos,Victor Rutty,Gatos Negros,spotify:track:3wPyktdg242NwCYh4GpceD,,,,trackdone,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,3.27,cancion
2018-05-01 00:10:03+00:00,Windows 7 (6.1.7601; x86; SP1; S),156595,AR,181.21.145.64,Gatos Negros,Victor Rutty,Gatos Negros,spotify:track:7MAo5jbbYZQ0B9s0lIqj3D,,,,appload,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,2.61,cancion
2018-05-01 00:13:39+00:00,Windows 7 (6.1.7601; x86; SP1; S),216595,AR,181.21.145.64,Dicen Que,Victor Rutty,Dicen Que,spotify:track:3TbL0QLipW9zvr4TDyx97p,,,,trackdone,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,3.61,cancion
2018-05-01 00:15:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),106654,AR,181.21.145.64,Donde Está,Victor Rutty,Gatos Negros,spotify:track:31qwyFGungFp56K2rfupG1,,,,trackdone,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.78,cancion
2018-05-01 00:16:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),74400,AR,181.21.145.64,Óxido,Foyone,Rico sin denuncia,spotify:track:1V7LaWxFP4qAyghJ9zHCZ3,,,,clickrow,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.24,cancion
2018-05-01 00:20:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),245723,AR,181.21.145.64,Luzbel,Arce,Luciffer,spotify:track:0rnZoY4wdBcLPHTAa8p8IK,,,,clickrow,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,4.1,cancion
2018-05-01 00:22:26+00:00,Windows 7 (6.1.7601; x86; SP1; S),97106,AR,181.21.145.64,Ayer,Arce,Luciffer,spotify:track:2OEhqfCsg2y52ghc9i1TRX,,,,trackdone,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.62,cancion
2018-05-01 00:23:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),56640,AR,181.21.145.64,Personaje,Arce,Personaje,spotify:track:0DJbBVkOQ3fsD6hxu9LkiN,,,,clickrow,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,0.94,cancion
2018-05-01 00:25:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),104672,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.74,cancion
2018-05-01 00:25:31+00:00,Windows 7 (6.1.7601; x86; SP1; S),4990,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,appload,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,0.08,cancion
2018-05-01 00:28:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),205932,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,3.43,cancion
2018-05-01 00:30:08+00:00,Windows 7 (6.1.7601; x86; SP1; S),70237,AR,181.21.145.64,Fata Morgana,Beelze,Fata Morgana,spotify:track:4jdpOST4FwBDW1QmwmZHgi,,,,trackdone,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.17,cancion
2018-05-01 00:31:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),104700,AR,181.21.145.64,Player,Bimoud,Player,spotify:track:2ooQkunwRkHyvpuqktcdz8,,,,clickrow,endplay,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,1.74,cancion
2018-05-01 00:36:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),296928,AR,181.21.145.64,Quid Pro Quo,Beelze,Quid Pro Quo,spotify:track:0wlTKKhxTY0o7nDcggQy9y,,,,clickrow,trackdone,False,False,False,,False,2018-05-01,2018,5,1,0,Tuesday,4.95,cancion
